dept_code,course_code,course_name,credits,type
MS,MS9731,Issues Learning Project,3,Practical
MS,MS9732,Strategic Initiative Project,3,Practical
MS,MS3590,Decision Models,9,Theory
MS,MS3520,Operations Management I,9,Theory
MS,MS5004,Basics of Accounting and Finance,0,Theory
MS,MS5005,Spreadsheets for business data analysis,0,Theory
MS,MS9152,Corporate Governance,6,Theory
MS,MS9551,Strategic Marketing for Competitive Advantage,6,Theory
MS,MS9651,Global Risk Management,6,Theory
MS,MS9354,Competitive Intelligence and Strategies,6,Theory
MS,MS4110,Quantitative Methods for Operations,9,Theory
MS,GN6109,Fostering Enriching Relationships,9,Theory
MS,MS9733,Industry Implementation Project,3,Practical
MS,MS6880,Cyber Security and Privacy,6,Theory
MS,MS5269,Information Technology Lab,6,Lab
MS,MS5529,Behavioural Lab,6,Lab
MS,MS6000,Summer Project,6,Practical
MS,MS6580,Sales and Distribution Management,6,Theory
MS,MS6990,Management Research Project,6,Practical
MS,MS7410,Advanced Industrial Psycology,9,Theory
MS,MS7420,Organizational Development I,2,Theory
MS,MS5040,Financial Accounting,6,Theory
MS,MS5110,Micro Economics,6,Theory
MS,MS5985,Pricing Decisions and Optimization,6,Theory
MS,MS5210,Legal Aspects of Business,6,Theory
MS,MS5986,Analytics for Marketing Decision Making (AMDM),6,Theory
MS,MS7741,Experimental Research Method (ERM),9,Theory
MS,MS6840,Business Intelligence and Analytics,6,Theory
MS,MS4710,Digital Economy and Enterprises,9,Theory
MS,MS3510,Fundamentals of Operations Research,9,Theory
MS,MS8010,"Corporate Governance, Internal Control & Risk Mgmt",6,Theory
MS,MS5987,Digital Operations and Technology,6,Theory
MS,MS6620,Financing Mega Projects,9,Theory
OE,PE6030,Reservoir Engineering,9,Theory
OE,OE5050,Ocean Structures & Materials,9,Theory
OE,OE5170,Ocean Acoustics,9,Theory
OE,PE6010,Petroleum Geology,10,Theory
OE,NC1010,NCC,0,Theory
OE,NC1020,NCC,0,Theory
OE,OE5080,Marine Instrumentation,9,Theory
OE,OE5210,Port Planning and  Development,9,Theory
OE,OE5300,Dynamics of Floating Bodies,9,Theory
OE,OE5400,Port and  Harbour Structures,9,Theory
OE,OE5800,Coastal Engineering,9,Theory
OE,OE6100,Ocean Mining and  Dredging,9,Theory
OE,OE6980,Comp. Aid. Surface Dev. for Marine Vehicles,11,Theory
OE,PE6080,Petroleum Refining Technology,9,Theory
OE,PE6180,Natural Gas Engineering,10,Theory
OE,PE6311,Well Logging & Formation Evaluation,9,Theory
OE,PE6312,Enhanced Oil Recovery,9,Theory
OE,OE6005,Reliability of Offshore Structures,9,Theory
OE,OE6002,Installation of Offshore Structures,9,Theory
OE,OE6007,Pipeline & Riser Engineering,9,Theory
OE,OE6200,Design of Offshore Structures,10,Theory
OE,OE5320,Nonlinear Problems in Ocean Engineering,9,Theory
OE,OE5341,Marine Survey and Informatics,9,Theory
OE,PE6317,Applied Hydrodynamics in Petroleum Exploration and Production,9,Theory
OE,ID6104,Interface Tracking and Capturing Methods in Multiphase flows,9,Theory
OE,OE6201,Structural Integrity assessment of offshore structures,9,Theory
OE,OE5703,Powering and Propulsion of Marine Vehicles,9,Theory
OE,OE5701,Marine Hydrodynamics,9,Theory
OE,OE5002,Phased Array Systems : Design and Analysis,9,Theory
OE,OE6330,Seakeeping and Maneuvering of Marine Vehicles,9,Theory
OE,OE6960,"Wave Simulation,Measurement&Analysis",9,Theory
OE,OE5030,Wave Hydrodynamics,10,Theory
OE,OE5230,Foundation of Offshore structures,10,Theory
OE,PE5020,Environmental Impacts of Petroleum Exploration and Production,9,Theory
OE,PE5011,Geomechanics applied to Offshore Petroleum Exploration and Production,10,Theory
OE,NS1010,NSO,0,Theory
OE,NS1020,NSO,0,Oral
OE,NS1030,NSS,0,Oral
OE,NS1040,NSO,0,Theory
OE,PE5030,Artificial Lift Technologies for Oil and Gas Production,9,Theory
OE,OE5650,Marine corrosion engineering,9,Theory
OE,NA3010,Ship Resistance,12,Theory
OE,OE6060,Stochastic structural dynamics applied to ocean engineering,9,Theory
OE,OE1101,Introduction to Naval Architecture & Ocean Engineering,6,Theory
OE,OE2024,Analysis of Structures,10,Theory
OE,OE4300,Ocean Energy,9,Theory
OE,OE5310,Guidance & Control of Marine Vehicles,9,Theory
OE,OE5500,FEM Applied to Ocean Engineering,9,Theory
OE,OE5600,Advanced Wave Dynamics,9,Theory
OE,OE6990,Advanced Marine Vehicles,9,Theory
OE,OE3046,Ship Structural Design,10,Theory
OE,OE5015,Design of Fishing Vessels,9,Theory
OE,OE5025,Design of Ship Outfit Systems,9,Theory
OE,OE5035,Design of Submarines and Submersibles,9,Theory
OE,OE5045,Ship Electrical and Electronic Systems,9,Theory
OE,OE5055,Ship Dynamic Positioning Systems,9,Theory
OE,OE5075,Warship Design,9,Theory
OE,OE3026,Shipyard Training,6,Oral
OE,OE3190,Design of Ocean Structures,9,Theory
OE,OE4600,Advanced Ship Hydrodynamics,9,Theory
OE,OE5330,Advanced Marine Structures,9,Theory
OE,OE5970,Structural Health Monitoring,9,Theory
OE,PE 6040,Advanced Seismic Data Analysis and Interpretation,9,Theory
OE,PE 5030,Artificial Lift Technologies for Oil and Gas Production,9,Theory
OE,OE6912,MTech Ocean Technology Project - Phase II,40,Practical
OE,OE4051,Naval Architecture and Ocean Engineering BTech Project - Phase I,9,Practical
OE,OE4052,Naval Architecture and Ocean Engineering BTech Project - Phase II,18,Practical
OE,OE4911,BTech/ DD Undergraduate Research Project -I,9,Practical
OE,OE4913,BTech/ DD Undergraduate Research Project -III,9,Practical
OE,OE2013,Ship Drawing and Calculations,10,Theory
OE,OE2023,Marine Instrumentation Lab,2,Lab
OE,OE5410,Advanced steel design,9,Theory
OE,PE6040,Advanced Seismic data analysis and Interpretation,10,Theory
OE,PE5050,Offshore Drilling and Well Completion,9,Theory
OE,OE3045,Vibration of Marine Structures,9,Theory
OE,PE6050,Exploration and Formation evaluation of oil and gas reservoirs,9,Theory
OE,OE5011,Marine Robotics,11,Theory
OE,OE6930,Modeling of Offshore and Coastal Processes,11,Theory
OE,OE6020,Meshfree methods applied to hydrodynamics,11,Theory
OE,OE5450,Numerical Techniques in Ocean Hydrodynamics,11,Theory
OE,OE5373,Naval Architecture and Ocean Engineering DD Project - Phase III,40,Practical
OE,OE5372,Naval Architecture and Ocean Engineering DD Project - Phase II,20,Practical
OE,OE5371,Naval Architecture and Ocean Engineering DD Project - Phase I,25,Practical
OE,OE5200,Dynamics of Ocean Structures,9,Theory
OE,OE5012,Deep Sea Technology,9,Theory
OE,OE5010,Oceanography,9,Theory
OE,OE6911,MTech Ocean Technology Project - Phase I,16,Practical
OE,OE1012,Ship Hydrostatics and Stability,9,Theory
OE,OE4912,BTech/ DD Undergraduate Research Project -II,9,Practical
OE,OE1100,Modern scientific computing in programming language,9,Theory
OE,OE2014,Marine Engineering,10,Theory
OE,OE2034,Ship Resistance and Propulsion,11,Theory
OE,OE2044,Ship Hydrodynamics,10,Theory
OE,OE2054,Ocean Wave Hydrodynamics,10,Theory
OE,OE3015,Ship Structural Analysis,10,Theory
OE,OE3016,Ship Design,10,Theory
OE,OE3035,Motion of Ships & Floating Systems,11,Theory
OE,OE3036,Manoeuvring and Control of Marine Vehicles,10,Theory
OE,OE4080,Analysis and Design Tools in Marine Hydrodynamics,9,Theory
OE,OE4111,Laboratory Modelling In Marine Hydrodynamics,11,Lab
OE,PE6201,MTech Petroleum Engineering Project - Phase I,20,Practical
OE,PE6202,MTech Petroleum Engineering Project - Phase II,40,Practical
OE,PE6203,MTech Petroleum Engineering Project - Phase III,40,Practical
OE,PE6031,Reservoir Simulation,9,Theory
OE,OE6008,"Design, Construction and Operation of LNG Carriers and Terminals",11,Theory
OE,OE6340,Ship and Undersea Vehicles Design,9,Theory
OE,OE6310,Powering and Propulsion of Marine Vehicles,9,Theory
OE,OE6021,Introduction to Research,0,Theory
OE,OE6003,Analysis of Ships and Offshore Structures,10,Theory
OE,OE6001,Materials and fabrication of offshore structures,9,Theory
OE,OE5340,Ocean Environment Policy &  Coastal Zone Mgmt.,9,Theory
OE,OE5110,Experimental Methods & Measurements,11,Theory
OE,OE5070,Statics and  Dynamics of Marine Vehicle,9,Theory
OE,OE6901,MTech Ocean Structures Project - Phase I,20,Practical
OE,OE6902,MTech Ocean Structures Project - Phase II,20,Practical
OE,OE6903,MTech Ocean Structures Project - Phase III,40,Practical
OE,OE6999,Special Topics in Ocean Engineering,6,Theory
OE,OE7999,Special Topics in Ocean Engineering,6,Theory
OE,OE5190,Practical Training,16,Practical
OE,OE5020,Design Project - MTech Ocean Structures,4,Practical
OE,PE5040,Surface Facilities for Oil and Gas Handling,9,Theory
OE,PE5010,Petroleum Geomechanics,10,Theory
OE,OE5515,Subsea Systems in Oil and Gas Engineering,12,Theory
OE,OE5510,Machine Learning for Ocean Engineers,9,Theory
PH,PH5400,Viva Voce,3,Practical
PH,PH5400+,Comprehensive Viva Voce,4,Practical
PH,PH2140,Mathematics on the computer,4,Lab
PH,EP4040,Seminar,3,
PH,PH5890,Ultrafast lasers and Applications,9,Theory
PH,PH5060,Attosecond Photonics,9,Lab
PH,PH5440,Contact Course,9,Theory
PH,EP4150,Project,18,Practical
PH,EP4500,Self Study Elective,9,Theory
PH,PH5870,Introduction to General Relativity,9,Theory
PH,PH5875,Advanced General Relativity,9,Theory
PH,ID5790,Project I,25,Practical
PH,ID5791,Project II,20,Practical
PH,ID5792,Project III,40,Practical
PH,PH1030,Physics Laboratory I,4,Lab
PH,PH5100,Quantum Mechanics- I,10,Theory
PH,PH5460,Classical Field Theory,9,Theory
PH,PH5500,Dynamical Systems,9,Theory
PH,PH5600,Physics At Low Temperatures,9,Theory
PH,PH5670,Physics & Tech. of Thin Flims,9,Theory
PH,PHPCT0,Preparatory Course - Physics Theory,0,Theory
PH,PHPCL0,Preparatory Course  - Physics Lab,0,Lab
PH,EP3120,Statistical Physics and   Applications,9,Theory
PH,PH5840,Quantum Computation and Quantum Information,9,Theory
PH,EP3110,Electromagnetics and Applications,9,Theory
PH,PH5040,Electronics,9,Theory
PH,PH5030,Classical Mechanics,10,Theory
PH,PH3500,Classical Physics,9,Theory
PH,PH5290,Project I,9,Practical
PH,PH5360*,Project,25,Practical
PH,EP4140,Project,9,Practical
PH,EP4160,Project II,8,Practical
PH,EP4260,Project,7,Practical
PH,NUS330,Electronic Devices,12,Theory
PH,NUS340,Electronics,12,Theory
PH,PH3520,Quantum Physics,9,Theory
PH,PH5020,Electromagnetic Theory,10,Theory
PH,PH5050,Mathematical Physics II,9,Theory
PH,PH5210,Condensed Matter Physics II,9,Theory
PH,PH5230,Seminar,3,Oral
PH,PH5240,Viva Voce,6,Oral
PH,PH5340,"Dielectric,Magnetic &Optical Materials",9,Theory
PH,PH5490,Advanced Statistical Physics,9,Theory
PH,PH5590,Microwave Physics,9,Theory
PH,PH5620,Coherent and  Quantum Optics,9,Theory
PH,PH5680,Superconductivity & Its Applications,9,Theory
PH,PH5690,Applied Magnetics,9,Theory
PH,PH5700,Applied Optics,9,Theory
PH,PH5730,Methods of Computational Physics,9,Theory
PH,PH5810,Introduction to Softmatter Physics,9,Theory
PH,PH5830,Advanced Dynamical Systems,9,Theory
PH,PH5850,Laser Cooling and Trapping,9,Theory
PH,PH5110,Optics & Photonics,9,Theory
PH,PH5160,Condensed Matter Physics I,10,Theory
PH,PH5270,Physics Lab III,11,Theory
PH,PH2050,Physics Lab III,8,Lab
PH,PH5212,Self Study Elective,9,Theory
PH,PH5010,Mathematical Physics I,10,Theory
PH,EP2090,Engineering Physics Lab I,4,Lab
PH,PH5170,Quantum Mechanics II,9,Theory
PH,PH5120,Physics Lab II (PG),12,Lab
PH,PH5300,Project II,21,Practical
PH,PH2080,Physics Lab IV,8,Lab
PH,PH5462,Magnetism in Solids,9,Theory
PH,EP3291,Engineering Physics Lab IV,4,Lab
PH,EP4050,Viva Voce,6,Practical
PH,PH5360,Project,40,Practical
PH,PH4500,Industrial Training,0,Oral
PH,PH5900*,Project I,2,Practical
PH,ID6102,Principles and techniques of Transmission Electron Microscopy,9,Theory
PH,PH5811,Advanced Particle Physics,9,Theory
PH,PH5900,Project II,10,Practical
PH,PH5900#,Project II,11,Practical
PH,PH1010,Physics I,10,Theory
PH,PH1020,Physics II,10,Theory
PH,EP4600,Self Study (Under Honours Program),9,Theory
PH,PH5812,Biophotonics,9,Theory
PH,PH5815,Physical Applications of Stochastic Processes,9,Theory
PH,PH5813,Principles of Nanophotonics,9,Theory
PH,PH5211,High Energy Physics,9,Theory
PH,PH5814,Laser Physics and Applications,9,Theory
PH,PH2070,Introduction to Biological Physics,9,Theory
PH,PH7999,Special Topics in Physics,3,Oral
PH,PH 2170,Basic Electronics,9,Theory
PH,EP4160*,Project II,11,Practical
PH,EP4170,Project II,12,Practical
PH,EP2110,Introduction to Mathematical Physics,10,Theory
PH,PH5410,Atomic and Molecular Physics,10,Theory
PH,PH2170,Basic Electronics,9,Theory
PH,PH5900+,Project II,9,Practical
PH,PH5081,Nonequilibrium Statistical Mechanics,9,Theory
PH,PH6022,Introduction to Nanoscience,9,Theory
PH,PH5011,Science and Technology of Solid state,10,Theory
PH,PH6011,Nanomaterials and Nanotechnology,9,Theory
PH,PH6013,Functional Materials Sensors and Transducers,9,Theory
PH,PH6040,GIAN Attosecond Photonics,3,Theory
PH,PH6012,Fundamentals of Semiconductor Physics and Devices,9,Theory
PH,PH7080,Foundations in Theoretical Physics,12,Theory
PH,PH1040,Physics Laboratory II,4,Lab
PH,NE6201,Project III,30,Practical
PH,PH5360+,Project,20,Practical
PH,PH5930,Seminar,1,
PH,PH5310,Synthesis and Characterization of Functional Materials,9,Theory
PH,PH5330,Laboratory for Synthesis and characterization of Functional Materials,8,Lab
PH,PH5320,Techniques of Characterization of Materials and Physical Measurements,9,Theory
PH,PH5250,Advanced Electronics & Lab,12,Theory
PH,PH5720,Numerical Methods and Programming Lab,12,Theory
PH,EP4170+,Project II,10,Practical
PH,PH5941,Project I,5,Practical
PH,PH5942,Project II,12,Practical
PH,NUS100,Quantum Information and Computation,12,Theory
PH,ID5891,Project II,30,Practical
PH,PH6021,Introduction to Research,0,Oral
PH,EP2102,Classical Dynamics,9,Theory
PH,EP3500,Summer Training,0,Oral
PH,PH5361,Project I,25,Practical
PH,PH5362,Project II,20,Practical
PH,PH5363,Project III,40,Practical
PH,NUS350,Quantum Mechanics I,12,Theory
PH,NUS360,Experimental Physics II,12,Theory
PH,NUS370,Electricity & Magnetism II,12,Theory
PH,NUS380,Physics of Semiconductor Processing,12,Theory
PH,PH7090,Foundations in Experiemntal Physics,12,Theory
PH,PH7560,Quantum Electronics,9,Theory
PH,PH5400*,Comprehensive Viva Voce,2,Theory
PH,PH5910,Mini Project,9,Practical
PH,PH6999,Special Topics in Physics,3,Oral
PH,PH5220*,Project,35,Practical
PH,PH5220+,Project,15,Practical
PH,PH5920+,Viva Voce (Project),3,Practical
PH,PH5481,Quantum Field Theory 2,9,Theory
PH,PH5480,Quantum Field Theory - 1,9,Theory
PH,PH5842,Advanced topics in Quantum Computation and Quantum Information,9,Theory
PH,PH4999,Undergraduate Research Project,9,Practical
PH,PH5221,Summer Project,15,Practical
PH,PH6015,Advanced Materials and Nanotechnology Lab,8,Lab
PH,PH5291,Project I,9,Practical
PH,PH5292,Project II,18,Practical
PH,ID5843,Experimental techniques for quantum computation and metrology,9,Theory
PH,ID5190,Project I,25,Practical
PH,ID5191,Project II,20,Practical
PH,ID5192,Project III,40,Practical
PH,PH5222,Project,30,Practical
PH,PH5223,Project,40,Practical
PH,PH5080,Statistical Physics,9,Theory
PH,EP2210,Principles of Quantum Mechanics,9,Theory
PH,EP3290,Engg Physics Lab III,4,Lab
PH,PH5380,Seminar,3,
PH,PH5470,Green Function Techniques in Solid State Physics,9,Theory
PH,PH5510,Theory of Atomic Collisions & Spectroscopy,9,Theory
PH,PH5350,Laboratory for Physical Property Measurement and Transducer / Sensor Element Characteristics of Func,12,Lab
PH,PH1080,Thermodynamics and Kinetic Theory,10,Theory
PH,EP3190,Engineering Physics Lab II,8,Lab
PH,PH1050,Foundation of Computational Physics,12,Theory
PH,PH5610,Modern Optics,9,Theory
PH,EP2100,Introduction to Engineering Optics,9,Theory
PH,EP3220,Solid State Physics,9,Theory
PH,EP3100,Atomic & Molecular Spectroscopy,9,Theory
PH,PH5840W,Quantum Computation and Quantum Information,9,Theory
